Instrument,Price To Book Value Per Share (Daily Time Series Ratio),Date
KESKOB.HE,2.68734603633278,2024-03-03
KESKOB.HE,2.47019710929701,2024-03-10
KESKOB.HE,2.45793985568987,2024-03-17
KESKOB.HE,2.49831669110161,2024-03-24
KESKOB.HE,2.49687466126548,2024-03-31
KESKOB.HE,2.44784564683693,2024-04-07
KESKOB.HE,2.43919346782013,2024-04-14
KESKOB.HE,2.38439633404705,2024-04-21
KESKOB.HE,2.68031577509967,2024-04-28
KESKOB.HE,2.69283671456603,2024-05-05
KESKOB.HE,2.74709411892028,2024-05-12
KESKOB.HE,2.85393946903325,2024-05-19
KESKOB.HE,2.83307123658931,2024-05-26
KESKOB.HE,2.79133477170143,2024-06-02
KESKOB.HE,2.70953130052118,2024-06-09
KESKOB.HE,2.74542466032476,2024-06-16
KESKOB.HE,2.79050004240367,2024-06-23
KESKOB.HE,2.73624263804943,2024-06-30
KESKOB.HE,2.79216950099919,2024-07-07
KESKOB.HE,2.77964856153282,2024-07-14
KESKOB.HE,2.7604497876844,2024-07-21
KESKOB.HE,2.6467151478325,2024-07-28
KESKOB.HE,2.63794326876466,2024-08-04
KESKOB.HE,2.74639559178521,2024-08-11
KESKOB.HE,2.8707967858382,2024-08-18
KESKOB.HE,2.91226385052253,2024-08-25
KESKOB.HE,2.92901016510659,2024-09-01
KESKOB.HE,2.92821272155497,2024-09-08
KESKOB.HE,2.85484791480577,2024-09-15
KESKOB.HE,2.91066896341929,2024-09-22
KESKOB.HE,3.03028549616255,2024-09-29
KESKOB.HE,2.99759031054606,2024-10-06
KESKOB.HE,2.97127467334254,2024-10-13
KESKOB.HE,2.94495903613902,2024-10-20
KESKOB.HE,2.85325302770253,2024-10-27
KESKOB.HE,3.00041693783171,2024-11-03
KESKOB.HE,2.98679244114126,2024-11-10
KESKOB.HE,2.91337154230935,2024-11-17
KESKOB.HE,2.89444863023927,2024-11-24
KESKOB.HE,2.84827672478828,2024-12-01
KESKOB.HE,2.89066404782526,2024-12-08
KESKOB.HE,2.9005039621017,2024-12-15
KESKOB.HE,2.74079458423023,2024-12-22
KESKOB.HE,2.76955741057675,2024-12-29
KESKOB.HE,2.74079458423023,2025-01-05
KESKOB.HE,2.67948434912317,2025-01-12
KESKOB.HE,2.70067801064166,2025-01-19
KESKOB.HE,2.71127484140091,2025-01-26
BARN.S,4.527216262,2022-01-02
BARN.S,4.465927234,2022-01-09
BARN.S,4.568075615,2022-01-16
BARN.S,4.514958457,2022-01-23
BARN.S,4.290232018,2022-01-30
BARN.S,4.339263241,2022-02-06
BARN.S,4.3229195,2022-02-13
BARN.S,4.286146082,2022-02-20
BARN.S,4.318833564,2022-02-27
BARN.S,4.282060147,2022-03-06
BARN.S,4.220771118,2022-03-13
BARN.S,4.404638205,2022-03-20
BARN.S,4.314747629,2022-03-27
BARN.S,4.49452878,2022-04-03
BARN.S,4.633450579,2022-04-10
BARN.S,4.52107308,2022-04-17
BARN.S,4.573927352,2022-04-24
BARN.S,4.582058778,2022-05-01
BARN.S,4.545467359,2022-05-08
BARN.S,4.594255918,2022-05-15
BARN.S,4.350313126,2022-05-22
BARN.S,4.374707405,2022-05-29
BARN.S,4.297458854,2022-06-05
BARN.S,4.301524567,2022-06-12
BARN.S,4.256801722,2022-06-19
BARN.S,4.362510265,2022-06-26
BARN.S,4.358444552,2022-07-03
BARN.S,4.435693103,2022-07-10
BARN.S,4.195816024,2022-07-17
BARN.S,4.285261715,2022-07-24
BARN.S,4.277130288,2022-07-31
BARN.S,4.264933149,2022-08-07
BARN.S,4.179553171,2022-08-14
BARN.S,4.244604583,2022-08-21
BARN.S,4.118567473,2022-08-28
BARN.S,4.020990356,2022-09-04
BARN.S,4.0189575,2022-09-11
BARN.S,3.92341324,2022-09-18
BARN.S,3.811606127,2022-09-25
BARN.S,3.799408987,2022-10-02
BARN.S,3.697766157,2022-10-09
BARN.S,3.68963473,2022-10-16
BARN.S,3.722160436,2022-10-23
BARN.S,3.813638983,2022-10-30
BARN.S,3.602031731,2022-11-06
BARN.S,3.671882451,2022-11-13
BARN.S,3.637901019,2022-11-20
BARN.S,3.685097452,2022-11-27
BARN.S,3.522741724,2022-12-04
BARN.S,3.467993862,2022-12-11
BARN.S,3.426461002,2022-12-18
BARN.S,3.445339575,2022-12-25
BARN.S,3.452891004,2023-01-01
BARN.S,3.549171726,2023-01-08
BARN.S,3.51141458,2023-01-15
BARN.S,3.634125305,2023-01-22
BARN.S,3.573713871,2023-01-29
BARN.S,3.615246732,2023-02-05
BARN.S,3.586928872,2023-02-12
BARN.S,3.669994593,2023-02-19
BARN.S,3.637901019,2023-02-26
BARN.S,3.568050299,2023-03-05
BARN.S,3.451003146,2023-03-12
BARN.S,3.522741724,2023-03-19
BARN.S,3.571826014,2023-03-26
BARN.S,3.660555307,2023-04-02
BARN.S,3.689041778,2023-04-09
BARN.S,3.463915639,2023-04-16
BARN.S,3.622828208,2023-04-23
BARN.S,3.602018228,2023-04-30
BARN.S,3.696609043,2023-05-07
BARN.S,3.679582697,2023-05-14
BARN.S,3.679582697,2023-05-21
BARN.S,3.588775514,2023-05-28
BARN.S,3.532021025,2023-06-04
BARN.S,3.322029416,2023-06-11
BARN.S,3.303111254,2023-06-18
BARN.S,3.221763153,2023-06-25
BARN.S,3.267166744,2023-07-02
BARN.S,3.146090501,2023-07-09
BARN.S,3.113929624,2023-07-16
BARN.S,3.123388705,2023-07-23
BARN.S,3.083660563,2023-07-30
BARN.S,3.002312462,2023-08-06
BARN.S,3.026906074,2023-08-13
BARN.S,2.939882525,2023-08-20
BARN.S,2.934207076,2023-08-27
BARN.S,2.905829831,2023-09-03
BARN.S,2.847183526,2023-09-10
BARN.S,2.73934999720306,2023-09-17
BARN.S,2.76961905794564,2023-09-24
BARN.S,2.75826816016717,2023-10-01
BARN.S,2.64475918238251,2023-10-08
BARN.S,2.65421826386457,2023-10-15
BARN.S,2.56908653052608,2023-10-22
BARN.S,2.56151926534043,2023-10-29
BARN.S,2.78780084480478,2023-11-05
BARN.S,2.69329912125208,2023-11-12
BARN.S,2.80670118951533,2023-11-19
BARN.S,2.80481115504427,2023-11-26
BARN.S,2.71030943149157,2023-12-03
BARN.S,2.7008592591363,2023-12-10
BARN.S,2.67061870759943,2023-12-17
BARN.S,2.65360839735994,2023-12-24
BARN.S,2.68195891442576,2023-12-31
BARN.S,2.56099670827829,2024-01-07
BARN.S,2.4003437782387,2024-01-14
BARN.S,2.39089360588343,2024-01-21
BARN.S,2.42869429530451,2024-01-28
BARN.S,2.40601388165186,2024-02-04
BARN.S,2.4249142263624,2024-02-11
BARN.S,2.45515477789927,2024-02-18
BARN.S,2.4948455017914,2024-02-25
BARN.S,2.36443312328867,2024-03-03
BARN.S,2.38711353694132,2024-03-10
BARN.S,2.51941594991511,2024-03-17
BARN.S,2.49295546732035,2024-03-24
BARN.S,2.47405512260981,2024-03-31
BARN.S,2.32663243386759,2024-04-07
BARN.S,2.45886190317665,2024-04-14
BARN.S,2.66471132517838,2024-04-21
BARN.S,2.60050141372829,2024-04-28
BARN.S,2.88000338121689,2024-05-05
BARN.S,2.89511159567573,2024-05-12
BARN.S,2.98764940923614,2024-05-19
BARN.S,3.0443052134568,2024-05-26
BARN.S,2.95743298031845,2024-06-02
BARN.S,2.9555444535111,2024-06-09
BARN.S,2.93288213182283,2024-06-16
BARN.S,2.92721655140077,2024-06-23
BARN.S,2.76480324596821,2024-06-30
BARN.S,2.89700012248308,2024-07-07
BARN.S,2.66659985198573,2024-07-14
BARN.S,2.64960311071953,2024-07-21
BARN.S,2.65904574475631,2024-07-28
BARN.S,2.69115070048135,2024-08-04
BARN.S,2.68359659325193,2024-08-11
BARN.S,2.63260636945334,2024-08-18
BARN.S,2.5835046724621,2024-08-25
BARN.S,2.59861288692094,2024-09-01
BARN.S,2.69870480771077,2024-09-08
BARN.S,2.74780650470201,2024-09-15
BARN.S,2.88189190802424,2024-09-22
BARN.S,2.95365592670374,2024-09-29
BARN.S,2.89511159567573,2024-10-06
BARN.S,2.87244927398746,2024-10-13
BARN.S,2.98576088242879,2024-10-20
BARN.S,2.96498708754788,2024-10-27
BARN.S,2.85167547910656,2024-11-03
BARN.S,2.72735152788133,2024-11-10
BARN.S,2.5478443147936,2024-11-17
BARN.S,2.59802912705469,2024-11-24
BARN.S,2.59416875688076,2024-12-01
BARN.S,2.51889153848913,2024-12-08
BARN.S,2.48028783674983,2024-12-15
BARN.S,2.32587302979264,2024-12-22
BARN.S,2.34903525083622,2024-12-29
BARN.S,2.32780321487961,2025-01-05
BARN.S,2.15215637196581,2025-01-12
BARN.S,2.16759785266153,2025-01-19
BARN.S,1.97071897379111,2025-01-26
LOTB.BR,9.630592539,2022-01-02
LOTB.BR,10.095755328,2022-01-09
LOTB.BR,9.906244562,2022-01-16
LOTB.BR,9.458310025,2022-01-23
LOTB.BR,9.716733797,2022-01-30
LOTB.BR,9.751190299,2022-02-06
LOTB.BR,8.889777729,2022-02-13
LOTB.BR,8.924234232,2022-02-20
LOTB.BR,8.872549477,2022-02-27
LOTB.BR,8.295403055,2022-03-06
LOTB.BR,8.028365158,2022-03-13
LOTB.BR,8.631353958,2022-03-20
LOTB.BR,8.157577044,2022-03-27
LOTB.BR,8.217875924,2022-04-03
LOTB.BR,8.562440952,2022-04-10
LOTB.BR,8.079431103,2022-04-17
LOTB.BR,7.954410893,2022-04-24
LOTB.BR,8.438864209,2022-05-01
LOTB.BR,7.782508103,2022-05-08
LOTB.BR,7.532467682,2022-05-15
LOTB.BR,7.188662104,2022-05-22
LOTB.BR,7.360564893,2022-05-29
LOTB.BR,7.05582813,2022-06-05
LOTB.BR,7.243358446,2022-06-12
LOTB.BR,7.430888761,2022-06-19
LOTB.BR,7.954410893,2022-06-26
LOTB.BR,8.266961419,2022-07-03
LOTB.BR,8.376354103,2022-07-10
LOTB.BR,8.454491735,2022-07-17
LOTB.BR,8.938945051,2022-07-24
LOTB.BR,8.68890463,2022-07-31
LOTB.BR,8.954572577,2022-08-07
LOTB.BR,8.532629366,2022-08-14
LOTB.BR,8.797598201,2022-08-21
LOTB.BR,8.752171704,2022-08-28
LOTB.BR,8.555323552,2022-09-04
LOTB.BR,8.313048903,2022-09-11
LOTB.BR,8.419044062,2022-09-18
LOTB.BR,7.767930942,2022-09-25
LOTB.BR,7.949636929,2022-10-02
LOTB.BR,7.828499604,2022-10-09
LOTB.BR,7.97992126,2022-10-16
LOTB.BR,7.873926101,2022-10-23
LOTB.BR,8.540181386,2022-10-30
LOTB.BR,8.585607883,2022-11-06
LOTB.BR,8.827882532,2022-11-13
LOTB.BR,9.070157181,2022-11-20
LOTB.BR,9.388142659,2022-11-27
LOTB.BR,9.342716162,2022-12-04
LOTB.BR,9.539564314,2022-12-11
LOTB.BR,9.766696798,2022-12-18
LOTB.BR,9.494137818,2022-12-25
LOTB.BR,9.569848646,2023-01-01
LOTB.BR,9.191294506,2023-01-08
LOTB.BR,8.873309029,2023-01-15
LOTB.BR,9.03987285,2023-01-22
LOTB.BR,8.964162022,2023-01-29
LOTB.BR,9.085299347,2023-02-05
LOTB.BR,8.964162022,2023-02-12
LOTB.BR,9.327573996,2023-02-19
LOTB.BR,9.2821475,2023-02-26
LOTB.BR,9.206436672,2023-03-05
LOTB.BR,9.03987285,2023-03-12
LOTB.BR,9.130725844,2023-03-19
LOTB.BR,9.312431831,2023-03-26
LOTB.BR,9.142087353,2023-04-02
LOTB.BR,9.212956247,2023-04-09
LOTB.BR,8.830264218,2023-04-16
LOTB.BR,9.113739795,2023-04-23
LOTB.BR,8.872785555,2023-04-30
LOTB.BR,8.943654449,2023-05-07
LOTB.BR,9.05704468,2023-05-14
LOTB.BR,8.447572189,2023-05-21
LOTB.BR,8.277486843,2023-05-28
LOTB.BR,8.617657535,2023-06-04
LOTB.BR,9.694864727,2023-06-11
LOTB.BR,9.623995833,2023-06-18
LOTB.BR,9.850776295,2023-06-25
LOTB.BR,10.304337218,2023-07-02
LOTB.BR,10.389379891,2023-07-09
LOTB.BR,10.601986573,2023-07-16
LOTB.BR,10.573639016,2023-07-23
LOTB.BR,10.446075006,2023-07-30
LOTB.BR,10.247642102,2023-08-06
LOTB.BR,10.261815881,2023-08-13
LOTB.BR,10.024864164,2023-08-20
LOTB.BR,10.135027507,2023-08-27
LOTB.BR,9.85961915,2023-09-03
LOTB.BR,9.997323328,2023-09-10
LOTB.BR,10.1901091777904,2023-09-17
LOTB.BR,10.2727316846373,2023-09-24
LOTB.BR,10.5894512942173,2023-10-01
LOTB.BR,9.73568539013216,2023-10-08
LOTB.BR,9.63929246547738,2023-10-15
LOTB.BR,9.44650661616783,2023-10-22
LOTB.BR,9.4878178695913,2023-10-29
LOTB.BR,9.91470082163387,2023-11-05
LOTB.BR,10.1212570887512,2023-11-12
LOTB.BR,10.3691246092921,2023-11-19
LOTB.BR,11.1953496777616,2023-11-26
LOTB.BR,11.1127271709146,2023-12-03
LOTB.BR,11.0989567531068,2023-12-10
LOTB.BR,11.4982988695337,2023-12-17
LOTB.BR,11.2091200955694,2023-12-24
LOTB.BR,11.3330538558398,2023-12-31
LOTB.BR,11.2779721846085,2024-01-07
LOTB.BR,10.6445329654486,2024-01-14
LOTB.BR,10.6858442188721,2024-01-21
LOTB.BR,10.8097779791425,2024-01-28
LOTB.BR,10.8097779791425,2024-02-04
LOTB.BR,12.7238660544301,2024-02-11
LOTB.BR,12.5448506229284,2024-02-18
LOTB.BR,12.2005901777328,2024-02-25
LOTB.BR,12.0215747462311,2024-03-03
LOTB.BR,12.1179676708859,2024-03-10
LOTB.BR,11.952722657192,2024-03-17
LOTB.BR,12.186819759925,2024-03-24
LOTB.BR,12.3245239380032,2024-03-31
LOTB.BR,11.120245593235,2024-04-07
LOTB.BR,10.9223324347347,2024-04-14
LOTB.BR,11.1820934552663,2024-04-21
LOTB.BR,11.6521372067045,2024-04-28
LOTB.BR,11.5655501998606,2024-05-05
LOTB.BR,12.2087679649865,2024-05-12
LOTB.BR,12.0850722409238,2024-05-19
LOTB.BR,12.4190506958931,2024-05-26
LOTB.BR,12.0974418133301,2024-06-02
LOTB.BR,12.1716592477677,2024-06-09
LOTB.BR,12.3572028338618,2024-06-16
LOTB.BR,12.369572406268,2024-06-23
LOTB.BR,11.9118982272361,2024-06-30
LOTB.BR,12.1469201029552,2024-07-07
LOTB.BR,12.2706158270179,2024-07-14
LOTB.BR,12.2458766822053,2024-07-21
LOTB.BR,12.2335071097991,2024-07-28
LOTB.BR,12.2953549718304,2024-08-04
LOTB.BR,13.2601816195193,2024-08-11
LOTB.BR,12.8168602214947,2024-08-18
LOTB.BR,12.6531412040669,2024-08-25
LOTB.BR,13.3080172737783,2024-09-01
LOTB.BR,13.6588437396951,2024-09-08
LOTB.BR,14.2669429472843,2024-09-15
LOTB.BR,13.8459511881841,2024-09-22
LOTB.BR,14.0330586366731,2024-09-29
LOTB.BR,14.0564470677342,2024-10-06
LOTB.BR,14.1500007919787,2024-10-13
LOTB.BR,14.4774388268344,2024-10-20
LOTB.BR,14.2903313783454,2024-10-27
LOTB.BR,14.0798354987953,2024-11-03
LOTB.BR,14.3604966715288,2024-11-10
LOTB.BR,13.3314057048394,2024-11-17
LOTB.BR,13.6588437396951,2024-11-24
LOTB.BR,13.3080172737783,2024-12-01
LOTB.BR,12.9338023768003,2024-12-08
LOTB.BR,12.7700833593725,2024-12-15
LOTB.BR,12.676529635128,2024-12-22
LOTB.BR,12.7233064972503,2024-12-29
LOTB.BR,12.6297527730058,2025-01-05
LOTB.BR,12.6063643419446,2025-01-12
LOTB.BR,12.1152072896611,2025-01-19
LOTB.BR,11.8111576858665,2025-01-26
SALM.OL,5.769273724,2022-01-02
SALM.OL,5.69905559,2022-01-09
SALM.OL,5.759784787,2022-01-16
SALM.OL,5.619348519,2022-01-23
SALM.OL,5.693362228,2022-01-30
SALM.OL,5.96284804,2022-02-06
SALM.OL,6.359485608,2022-02-13
SALM.OL,6.281676324,2022-02-20
SALM.OL,6.148831206,2022-02-27
SALM.OL,6.220947127,2022-03-06
SALM.OL,6.105182095,2022-03-13
SALM.OL,6.217151553,2022-03-20
SALM.OL,6.568242223,2022-03-27
SALM.OL,6.884223827,2022-04-03
SALM.OL,7.007580008,2022-04-10
SALM.OL,6.964879792,2022-04-17
SALM.OL,7.249547903,2022-04-24
SALM.OL,6.876634601,2022-05-01
SALM.OL,6.06709547,2022-05-08
SALM.OL,5.430185725,2022-05-15
SALM.OL,5.749127357,2022-05-22
SALM.OL,5.667347451,2022-05-29
SALM.OL,5.708237404,2022-06-05
SALM.OL,5.479253669,2022-06-12
SALM.OL,5.732771376,2022-06-19
SALM.OL,5.393384768,2022-06-26
SALM.OL,5.57330056,2022-07-03
SALM.OL,5.777750324,2022-07-10
SALM.OL,5.524232617,2022-07-17
SALM.OL,5.585567546,2022-07-24
SALM.OL,5.638724484,2022-07-31
SALM.OL,5.655080466,2022-08-07
SALM.OL,5.516054626,2022-08-14
SALM.OL,5.736860371,2022-08-21
SALM.OL,5.549452218,2022-08-28
SALM.OL,5.540960325,2022-09-04
SALM.OL,5.345646781,2022-09-11
SALM.OL,5.17156297,2022-09-18
SALM.OL,4.972003479,2022-09-25
SALM.OL,3.11822319,2022-10-02
SALM.OL,2.746278267,2022-10-09
SALM.OL,2.673247985,2022-10-16
SALM.OL,2.6800415,2022-10-23
SALM.OL,2.79213449,2022-10-30
SALM.OL,2.839689092,2022-11-06
SALM.OL,2.768101473,2022-11-13
SALM.OL,2.804200011,2022-11-20
SALM.OL,2.799277483,2022-11-27
SALM.OL,2.838657705,2022-12-04
SALM.OL,2.958439215,2022-12-11
SALM.OL,2.930544891,2022-12-18
SALM.OL,3.107755892,2022-12-25
SALM.OL,3.15698117,2023-01-01
SALM.OL,3.335833014,2023-01-08
SALM.OL,3.261995097,2023-01-15
SALM.OL,3.432642728,2023-01-22
SALM.OL,3.708304286,2023-01-29
SALM.OL,3.532734127,2023-02-05
SALM.OL,3.65415648,2023-02-12
SALM.OL,3.583600248,2023-02-19
SALM.OL,3.358804811,2023-02-26
SALM.OL,3.440846941,2023-03-05
SALM.OL,3.373572394,2023-03-12
SALM.OL,3.450691997,2023-03-19
SALM.OL,3.570473507,2023-03-26
SALM.OL,3.739480295,2023-04-02
SALM.OL,3.552424238,2023-04-09
SALM.OL,3.677948697,2023-04-16
SALM.OL,3.839571694,2023-04-23
SALM.OL,3.876490652,2023-04-30
SALM.OL,3.046803755,2023-05-07
SALM.OL,2.918126489,2023-05-14
SALM.OL,2.971873131,2023-05-21
SALM.OL,3.100232758,2023-05-28
SALM.OL,3.019928952,2023-06-04
SALM.OL,2.870702982,2023-06-11
SALM.OL,2.925081937,2023-06-18
SALM.OL,2.677215072,2023-06-25
SALM.OL,2.737284848,2023-07-02
SALM.OL,2.693655221,2023-07-09
SALM.OL,2.813162459,2023-07-16
SALM.OL,2.890937012,2023-07-23
SALM.OL,2.898524773,2023-07-30
SALM.OL,2.915597235,2023-08-06
SALM.OL,2.952903728,2023-08-13
SALM.OL,2.997165668,2023-08-20
SALM.OL,3.74836499,2023-08-27
SALM.OL,3.928286509,2023-09-03
SALM.OL,3.944779315,2023-09-10
SALM.OL,4.16068513860435,2023-09-17
SALM.OL,4.15318840862489,2023-09-24
SALM.OL,4.07372307084253,2023-10-01
SALM.OL,3.97926427310124,2023-10-08
SALM.OL,4.06922503285485,2023-10-15
SALM.OL,3.83532705749547,2023-10-22
SALM.OL,3.87281070739281,2023-10-29
SALM.OL,4.01524857700268,2023-11-05
SALM.OL,4.02806102312407,2023-11-12
SALM.OL,4.08048390664696,2023-11-19
SALM.OL,4.18816334307237,2023-11-26
SALM.OL,4.20374852466026,2023-12-03
SALM.OL,4.11165426982274,2023-12-10
SALM.OL,4.00822533746676,2023-12-17
SALM.OL,3.81128531558345,2023-12-24
SALM.OL,4.03231152719349,2023-12-31
SALM.OL,4.18674650838256,2024-01-07
SALM.OL,4.13007312079024,2024-01-14
SALM.OL,4.29867644887739,2024-01-21
SALM.OL,4.07623340257754,2024-01-28
SALM.OL,4.19099701245199,2024-02-04
SALM.OL,4.11165426982274,2024-02-11
SALM.OL,4.48003128917281,2024-02-18
SALM.OL,4.59904540311668,2024-02-25
SALM.OL,4.81865478003692,2024-03-03
SALM.OL,4.94191939805021,2024-03-10
SALM.OL,4.93483522460117,2024-03-17
SALM.OL,5.05809984261446,2024-03-24
SALM.OL,5.06801768544312,2024-03-31
SALM.OL,4.80661168517355,2024-04-07
SALM.OL,4.82078003207163,2024-04-14
SALM.OL,4.62242317549851,2024-04-21
SALM.OL,4.5683274127027,2024-04-28
SALM.OL,4.4028083035468,2024-05-05
SALM.OL,4.48556785812475,2024-05-12
SALM.OL,4.31095803300993,2024-05-19
SALM.OL,4.20831617508112,2024-05-26
SALM.OL,4.09605164297149,2024-06-02
SALM.OL,3.85548478845085,2024-06-09
SALM.OL,3.88114525293305,2024-06-16
SALM.OL,3.86510746263167,2024-06-23
SALM.OL,3.60529525974938,2024-06-30
SALM.OL,3.57963479526717,2024-07-07
SALM.OL,3.61812549199048,2024-07-14
SALM.OL,3.73039002410011,2024-07-21
SALM.OL,3.79454118530562,2024-07-28
SALM.OL,3.8747301368125,2024-08-04
SALM.OL,4.01586269146461,2024-08-11
SALM.OL,4.07039117848929,2024-08-18
SALM.OL,4.53482320199559,2024-08-25
SALM.OL,4.30808204189581,2024-09-01
SALM.OL,4.22207677427176,2024-09-08
SALM.OL,4.323719363282,2024-09-15
SALM.OL,4.28853539016307,2024-09-22
SALM.OL,4.22207677427176,2024-09-29
SALM.OL,4.43708994333189,2024-10-06
SALM.OL,4.49182056818356,2024-10-13
SALM.OL,4.5191858806094,2024-10-20
SALM.OL,4.57391650546107,2024-10-27
SALM.OL,4.24162342600449,2024-11-03
SALM.OL,4.24944208669759,2024-11-10
SALM.OL,4.36672199709403,2024-11-17
SALM.OL,4.53922747046325,2024-11-24
SALM.OL,4.42362744999305,2024-12-01
SALM.OL,4.53922747046325,2024-12-08
SALM.OL,4.58546747865133,2024-12-15
SALM.OL,4.15774740291158,2024-12-22
SALM.OL,4.19628074306832,2024-12-29
SALM.OL,4.23096074920938,2025-01-05
SALM.OL,4.14618740086456,2025-01-12
SALM.OL,4.40436077991468,2025-01-19
SALM.OL,4.44674745408709,2025-01-26
CPRI.MI,10.392458849,2022-01-02
CPRI.MI,9.733582617,2022-01-09
CPRI.MI,9.28490003,2022-01-16
CPRI.MI,9.212140691,2022-01-23
CPRI.MI,8.755373733,2022-01-30
CPRI.MI,8.917061152,2022-02-06
CPRI.MI,8.60581287,2022-02-13
CPRI.MI,8.545180088,2022-02-20
CPRI.MI,7.240050826,2022-02-27
CPRI.MI,6.719109541,2022-03-06
CPRI.MI,6.803227539,2022-03-13
CPRI.MI,7.408286821,2022-03-20
CPRI.MI,7.566930414,2022-03-27
CPRI.MI,7.917422071,2022-04-03
CPRI.MI,7.928490229,2022-04-10
CPRI.MI,7.788293566,2022-04-17
CPRI.MI,7.814119267,2022-04-24
CPRI.MI,7.958005316,2022-05-01
CPRI.MI,7.214963002,2022-05-08
CPRI.MI,7.533725941,2022-05-15
CPRI.MI,7.073290585,2022-05-22
CPRI.MI,7.297605245,2022-05-29
CPRI.MI,7.302032508,2022-06-05
CPRI.MI,6.825363854,2022-06-12
CPRI.MI,7.194302441,2022-06-19
CPRI.MI,7.397218664,2022-06-26
CPRI.MI,7.347780893,2022-07-03
CPRI.MI,7.603824272,2022-07-10
CPRI.MI,7.511589626,2022-07-17
CPRI.MI,7.732952778,2022-07-24
CPRI.MI,7.027265453,2022-07-31
CPRI.MI,6.527173549,2022-08-07
CPRI.MI,6.504442099,2022-08-14
CPRI.MI,6.747993351,2022-08-21
CPRI.MI,6.63758345,2022-08-28
CPRI.MI,6.399877428,2022-09-04
CPRI.MI,6.205036427,2022-09-11
CPRI.MI,5.989412385,2022-09-18
CPRI.MI,5.776386224,2022-09-25
CPRI.MI,5.917970685,2022-10-02
CPRI.MI,5.911475985,2022-10-09
CPRI.MI,5.975124045,2022-10-16
CPRI.MI,5.620513422,2022-10-23
CPRI.MI,5.790674564,2022-10-30
CPRI.MI,6.047864686,2022-11-06
CPRI.MI,6.362208168,2022-11-13
CPRI.MI,6.514184149,2022-11-20
CPRI.MI,6.63758345,2022-11-27
CPRI.MI,6.6733043,2022-12-04
CPRI.MI,6.466123369,2022-12-11
CPRI.MI,6.373898628,2022-12-18
CPRI.MI,6.225819467,2022-12-25
CPRI.MI,6.159573526,2023-01-01
CPRI.MI,6.354414528,2023-01-08
CPRI.MI,6.421959408,2023-01-15
CPRI.MI,6.429753049,2023-01-22
CPRI.MI,6.269983427,2023-01-29
CPRI.MI,6.61809935,2023-02-05
CPRI.MI,6.536915599,2023-02-12
CPRI.MI,6.812940351,2023-02-19
CPRI.MI,6.819435051,2023-02-26
CPRI.MI,7.007781353,2023-03-05
CPRI.MI,6.812940351,2023-03-12
CPRI.MI,6.919907988,2023-03-19
CPRI.MI,7.144788934,2023-03-26
CPRI.MI,7.228316143,2023-04-02
CPRI.MI,7.398583146,2023-04-09
CPRI.MI,7.405008316,2023-04-16
CPRI.MI,7.584913073,2023-04-23
CPRI.MI,7.504598449,2023-04-30
CPRI.MI,7.896533813,2023-05-07
CPRI.MI,7.890108643,2023-05-14
CPRI.MI,7.877258304,2023-05-21
CPRI.MI,7.870833134,2023-05-28
CPRI.MI,7.996123947,2023-06-04
CPRI.MI,8.124627345,2023-06-11
CPRI.MI,8.256343328,2023-06-18
CPRI.MI,7.899746398,2023-06-25
CPRI.MI,8.15354061,2023-07-02
CPRI.MI,7.989698777,2023-07-09
CPRI.MI,8.307744687,2023-07-16
CPRI.MI,8.053950476,2023-07-23
CPRI.MI,7.661529471,2023-07-30
CPRI.MI,7.509907927,2023-08-06
CPRI.MI,7.451115899,2023-08-13
CPRI.MI,7.185004617,2023-08-20
CPRI.MI,7.364475017,2023-08-27
CPRI.MI,7.423267044,2023-09-03
CPRI.MI,7.339720479,2023-09-10
CPRI.MI,7.04266602455722,2023-09-17
CPRI.MI,7.05504329349318,2023-09-24
CPRI.MI,6.90961038349573,2023-10-01
CPRI.MI,7.02719443838728,2023-10-08
CPRI.MI,6.72395134945644,2023-10-15
CPRI.MI,6.7610831562643,2023-10-22
CPRI.MI,6.29384125393207,2023-10-29
CPRI.MI,6.67444227371262,2023-11-05
CPRI.MI,6.5228207292472,2023-11-12
CPRI.MI,6.35882191584582,2023-11-19
CPRI.MI,6.45474575009946,2023-11-26
CPRI.MI,6.19791741967843,2023-12-03
CPRI.MI,6.22576627478433,2023-12-10
CPRI.MI,6.19482310244445,2023-12-17
CPRI.MI,6.31859579180398,2023-12-24
CPRI.MI,6.32169010903796,2023-12-31
CPRI.MI,6.15645356874299,2024-01-07
CPRI.MI,5.76780732415407,2024-01-14
CPRI.MI,5.5771973825404,2024-01-21
CPRI.MI,5.86063684117372,2024-01-28
CPRI.MI,5.80989003853631,2024-02-04
CPRI.MI,6.10818221989278,2024-02-11
CPRI.MI,6.17130629146614,2024-02-18
CPRI.MI,6.04629587521301,2024-02-25
CPRI.MI,5.72171451446474,2024-03-03
CPRI.MI,5.7591587090918,2024-03-10
CPRI.MI,5.77002960430611,2024-03-17
CPRI.MI,5.5622747179882,2024-03-24
CPRI.MI,5.62508433478199,2024-03-31
CPRI.MI,5.49100996047217,2024-04-07
CPRI.MI,5.37384586760684,2024-04-14
CPRI.MI,5.72292239171077,2024-04-21
CPRI.MI,5.66977579288526,2024-04-28
CPRI.MI,5.70238847852819,2024-05-05
CPRI.MI,5.93188515527471,2024-05-12
CPRI.MI,5.91618275107627,2024-05-19
CPRI.MI,5.76399021807594,2024-05-26
